Date,Open,High,Low,Close,Volume,Trades,Value
2004-01-06,0.00,NA,NA,0.94,NA,NA,NA
2004-01-07,0.94,NA,NA,0.94,NA,NA,NA
2004-01-08,0.94,NA,NA,0.94,NA,NA,NA
2004-01-09,0.94,NA,NA,0.94,NA,NA,NA
2004-01-12,0.94,NA,NA,0.94,NA,NA,NA
2004-01-13,0.94,NA,NA,0.98,NA,NA,NA
2004-01-14,0.98,NA,NA,1.02,NA,NA,NA
2004-01-15,1.02,NA,NA,1.07,NA,NA,NA
2004-01-16,1.07,NA,NA,1.12,NA,NA,NA
2004-01-19,1.12,NA,NA,1.17,NA,NA,NA
2004-01-20,1.17,NA,NA,1.22,NA,NA,NA
2004-01-21,1.22,NA,NA,1.28,NA,NA,NA
2004-01-22,1.28,NA,NA,1.34,NA,NA,NA
2004-01-23,1.34,NA,NA,1.40,NA,NA,NA
2004-01-26,1.40,NA,NA,1.47,NA,NA,NA
2004-01-27,1.47,NA,NA,1.54,NA,NA,NA
2004-01-28,1.54,NA,NA,1.61,NA,NA,NA
2004-01-29,1.61,NA,NA,1.69,NA,NA,NA
2004-01-30,1.69,NA,NA,1.77,NA,NA,NA
2004-02-03,1.77,NA,NA,1.77,NA,NA,NA
2004-02-04,1.77,NA,NA,1.77,NA,NA,NA
2004-02-05,1.77,NA,NA,1.85,NA,NA,NA
2004-02-06,1.85,NA,NA,1.94,NA,NA,NA
2004-02-09,1.94,NA,NA,2.03,NA,NA,NA
2004-02-10,2.03,NA,NA,2.13,NA,NA,NA
2004-02-11,2.13,NA,NA,2.13,NA,NA,NA
2004-02-12,2.13,NA,NA,2.03,NA,NA,NA
2004-02-13,2.03,NA,NA,2.03,NA,NA,NA
2004-02-16,2.03,NA,NA,1.93,NA,NA,NA
2004-02-17,1.93,NA,NA,1.93,NA,NA,NA
2004-02-18,1.93,NA,NA,2.00,NA,NA,NA
2004-02-19,2.00,NA,NA,2.10,NA,NA,NA
2004-02-20,2.10,NA,NA,2.20,NA,NA,NA
2004-02-23,2.20,NA,NA,2.20,NA,NA,NA
2004-02-24,2.20,NA,NA,2.00,NA,NA,NA
2004-02-25,2.00,NA,NA,2.00,NA,NA,NA
2004-02-26,2.00,NA,NA,1.90,NA,NA,NA
2004-02-27,1.90,NA,NA,1.90,NA,NA,NA
2004-03-01,1.90,NA,NA,1.40,NA,NA,NA
2004-03-02,1.40,NA,NA,1.40,NA,NA,NA
2004-03-03,1.40,NA,NA,1.40,NA,NA,NA
2004-03-04,1.40,NA,NA,1.40,NA,NA,NA
2004-03-05,1.40,NA,NA,1.40,NA,NA,NA
2004-03-08,1.40,NA,NA,1.40,NA,NA,NA
2004-03-09,1.40,NA,NA,1.40,NA,NA,NA
