Date,Close,Open
2003-02-25,0.29,0.29
2003-03-05,0.29,0.29
2003-03-27,0.29,0.29
2003-05-05,0.29,0.29
2003-05-20,0.29,0.29
2003-05-27,0.29,0.29
2003-07-16,0.29,0.29
2003-08-25,0.29,0.29
2004-01-22,0.29,0.29
2004-04-21,0.29,0.29
2004-05-05,0.29,0.29
2004-08-31,0.29,0.29
2004-09-13,0.29,0.29
2005-05-04,0.29,0.29
2005-05-16,0.29,0.29
2005-05-25,0.29,0.29
2005-07-05,0.29,0.29
2005-09-27,0.29,0.29
2005-12-14,0.29,0.29
2006-11-07,0.29,0.29
2007-07-02,0.29,0.29
2007-07-09,0.29,0.29
2007-07-10,0.3,0.3
2007-07-13,0.31,0.31
2007-07-26,0.31,0.31
2007-07-27,0.31,0.31
2007-08-01,0.31,0.31
2007-08-14,0.32,0.32
2007-08-15,0.33,0.33
2007-08-17,0.33,0.33
2007-08-27,0.33,0.33
2007-08-28,0.34,0.34
2007-09-06,0.34,0.34
2007-09-10,0.34,0.34
2007-09-13,0.34,0.34
2007-09-20,0.34,0.34
2007-10-04,0.34,0.34
2007-10-16,0.34,0.34
2007-10-22,0.34,0.34
2007-10-25,0.34,0.34
2007-10-30,0.34,0.34
2007-11-14,0.35,0.35
2007-11-21,0.35,0.35
2007-12-13,0.35,0.35
2008-01-09,0.35,0.35
2008-01-21,0.35,0.35
2008-01-22,0.35,0.35
2008-01-23,0.35,0.35
2008-01-24,0.35,0.35
2008-01-25,0.36,0.36
2008-01-28,0.37,0.37
2008-01-29,0.38,0.38
2008-01-31,0.38,0.38
2008-02-12,0.39,0.39
2008-02-20,0.39,0.39
2008-02-26,0.4,0.4
2008-03-03,0.42,0.4
2008-03-06,0.42,0.42
2008-03-12,0.42,0.42
2008-04-28,0.42,0.42
2008-04-30,0.42,0.42
2008-05-28,0.42,0.42
2008-06-11,0.44,0.44
2008-06-12,0.44,0.44
2008-06-27,0.44,0.44
2008-07-04,0.44,0.44
2008-07-11,0.44,0.44
2008-07-15,0.44,0.44
2008-07-16,0.44,0.44
2008-07-25,0.44,0.44
2008-07-28,0.44,0.44
2008-08-28,0.44,0.44
2008-09-02,0.46,0.46
2008-09-04,0.46,0.46
2008-10-08,0.46,0.46
2008-10-31,0.42,0.42
2008-11-27,0.42,0.42
2009-05-13,0.42,0.42
2009-09-29,0.44,0.44
