Date,Open,High,Low,Close,Volume,Trades,Value
2000-01-04,8.50,NA,NA,8.50,NA,NA,NA
2000-01-05,8.50,NA,NA,8.50,NA,NA,NA
2000-01-10,8.50,NA,NA,8.10,NA,NA,NA
2000-01-11,8.10,NA,NA,8.10,NA,NA,NA
2000-01-12,8.10,NA,NA,8.10,NA,NA,NA
2000-01-13,8.10,NA,NA,8.10,NA,NA,NA
2000-01-14,8.10,NA,NA,8.10,NA,NA,NA
2000-01-17,8.10,NA,NA,8.10,NA,NA,NA
2000-01-18,8.10,NA,NA,8.10,NA,NA,NA
2000-01-19,8.10,NA,NA,8.10,NA,NA,NA
2000-01-20,8.10,NA,NA,8.10,NA,NA,NA
2000-01-21,8.10,NA,NA,8.10,NA,NA,NA
2000-01-24,8.10,NA,NA,8.10,NA,NA,NA
2000-01-25,8.10,NA,NA,8.10,NA,NA,NA
2000-01-26,8.10,NA,NA,8.10,NA,NA,NA
2000-01-27,8.10,NA,NA,8.10,NA,NA,NA
2000-01-28,8.10,NA,NA,8.10,NA,NA,NA
2000-01-31,8.10,NA,NA,8.10,NA,NA,NA
2000-02-01,8.10,NA,NA,8.10,NA,NA,NA
2000-02-02,8.10,NA,NA,8.10,NA,NA,NA
2000-02-03,8.10,NA,NA,8.10,NA,NA,NA
2000-02-04,8.10,NA,NA,8.10,NA,NA,NA
2000-02-07,8.10,NA,NA,8.10,NA,NA,NA
2000-02-08,8.10,NA,NA,8.10,NA,NA,NA
2000-02-09,8.10,NA,NA,8.10,NA,NA,NA
2000-02-10,8.10,NA,NA,8.10,NA,NA,NA
2000-02-11,8.10,NA,NA,8.10,NA,NA,NA
2000-02-14,8.10,NA,NA,8.10,NA,NA,NA
2000-02-15,8.10,NA,NA,8.10,NA,NA,NA
2000-02-16,8.10,NA,NA,8.00,NA,NA,NA
2000-02-17,8.00,NA,NA,8.00,NA,NA,NA
2000-02-18,8.00,NA,NA,8.00,NA,NA,NA
2000-02-21,8.00,NA,NA,8.00,NA,NA,NA
2000-02-22,8.00,NA,NA,8.00,NA,NA,NA
2000-02-23,8.00,NA,NA,8.00,NA,NA,NA
2000-02-24,8.00,NA,NA,8.00,NA,NA,NA
2000-02-25,8.00,NA,NA,8.00,NA,NA,NA
2000-02-28,8.00,NA,NA,8.00,NA,NA,NA
2000-02-29,8.00,NA,NA,8.00,NA,NA,NA
2000-03-01,8.00,NA,NA,8.00,NA,NA,NA
2000-03-02,8.00,NA,NA,8.00,NA,NA,NA
2000-03-03,8.00,NA,NA,8.00,NA,NA,NA
2000-03-06,8.00,NA,NA,8.00,NA,NA,NA
2000-03-07,8.00,NA,NA,8.00,NA,NA,NA
2000-03-08,8.00,NA,NA,8.00,NA,NA,NA
2000-03-09,8.00,NA,NA,7.95,NA,NA,NA
2000-03-10,7.95,NA,NA,7.90,NA,NA,NA
2000-03-13,7.90,NA,NA,7.90,NA,NA,NA
2000-03-14,7.90,NA,NA,7.90,NA,NA,NA
2000-03-17,7.90,NA,NA,7.90,NA,NA,NA
2000-03-20,7.90,NA,NA,7.90,NA,NA,NA
2000-03-21,7.90,NA,NA,7.90,NA,NA,NA
2000-03-22,7.90,NA,NA,7.90,NA,NA,NA
2000-03-23,7.90,NA,NA,7.90,NA,NA,NA
2000-03-24,7.90,NA,NA,7.90,NA,NA,NA
2000-03-27,7.90,NA,NA,7.90,NA,NA,NA
2000-03-28,7.90,NA,NA,7.90,NA,NA,NA
2000-03-29,7.90,NA,NA,7.90,NA,NA,NA
2000-03-30,7.90,NA,NA,7.90,NA,NA,NA
2000-03-31,7.90,NA,NA,7.90,NA,NA,NA
2000-04-03,7.90,NA,NA,7.70,NA,NA,NA
2000-04-04,7.70,NA,NA,7.70,NA,NA,NA
2000-04-05,7.70,NA,NA,7.70,NA,NA,NA
2000-04-06,7.70,NA,NA,7.70,NA,NA,NA
2000-04-07,7.70,NA,NA,7.70,NA,NA,NA
2000-04-10,7.70,NA,NA,7.70,NA,NA,NA
2000-04-11,7.70,NA,NA,7.70,NA,NA,NA
2000-04-12,7.70,NA,NA,7.70,NA,NA,NA
2000-04-13,7.70,NA,NA,7.70,NA,NA,NA
2000-04-14,7.70,NA,NA,7.70,NA,NA,NA
2000-04-17,7.70,NA,NA,7.70,NA,NA,NA
2000-04-18,7.70,NA,NA,7.70,NA,NA,NA
2000-04-19,7.70,NA,NA,7.70,NA,NA,NA
2000-04-20,7.70,NA,NA,7.70,NA,NA,NA
2000-04-25,7.70,NA,NA,7.35,NA,NA,NA
2000-04-26,7.35,NA,NA,7.35,NA,NA,NA
2000-04-27,7.35,NA,NA,7.35,NA,NA,NA
2000-04-28,7.35,NA,NA,7.35,NA,NA,NA
2000-05-02,7.35,NA,NA,7.35,NA,NA,NA
2000-05-03,7.35,NA,NA,7.35,NA,NA,NA
2000-05-04,7.35,NA,NA,7.35,NA,NA,NA
2000-05-05,7.35,NA,NA,7.35,NA,NA,NA
2000-05-08,7.35,NA,NA,7.34,NA,NA,NA
2000-05-09,7.34,NA,NA,7.34,NA,NA,NA
2000-05-10,7.34,NA,NA,7.34,NA,NA,NA
2000-05-11,7.34,NA,NA,7.34,NA,NA,NA
2000-05-12,7.34,NA,NA,7.34,NA,NA,NA
2000-05-15,7.34,NA,NA,7.34,NA,NA,NA
2000-05-16,7.34,NA,NA,7.00,NA,NA,NA
2000-05-17,7.00,NA,NA,7.35,NA,NA,NA
2000-05-18,7.35,NA,NA,7.71,NA,NA,NA
2000-05-19,7.71,NA,NA,8.09,NA,NA,NA
2000-05-22,8.09,NA,NA,8.21,NA,NA,NA
2000-05-23,8.21,NA,NA,8.21,NA,NA,NA
2000-05-24,8.21,NA,NA,8.62,NA,NA,NA
2000-05-25,8.62,NA,NA,9.05,NA,NA,NA
2000-05-26,9.05,NA,NA,9.05,NA,NA,NA
2000-05-30,9.05,NA,NA,9.05,NA,NA,NA
2000-05-31,9.05,NA,NA,9.05,NA,NA,NA
2000-06-01,9.05,NA,NA,9.06,NA,NA,NA
2000-06-02,9.06,NA,NA,9.06,NA,NA,NA
2000-06-05,9.06,NA,NA,9.06,NA,NA,NA
2000-06-06,9.06,NA,NA,9.06,NA,NA,NA
2000-06-07,9.06,NA,NA,9.06,NA,NA,NA
2000-06-08,9.06,NA,NA,9.06,NA,NA,NA
2000-06-09,9.06,NA,NA,9.06,NA,NA,NA
2000-06-12,9.06,NA,NA,9.51,NA,NA,NA
2000-06-13,9.51,NA,NA,9.98,NA,NA,NA
2000-06-15,9.98,NA,NA,9.98,NA,NA,NA
2000-06-16,9.98,NA,NA,9.98,NA,NA,NA
2000-06-19,9.98,NA,NA,9.98,NA,NA,NA
2000-06-20,9.98,NA,NA,9.98,NA,NA,NA
2000-06-21,9.98,NA,NA,9.98,NA,NA,NA
2000-06-22,9.98,NA,NA,10.00,NA,NA,NA
2000-06-23,10.00,NA,NA,10.00,NA,NA,NA
2000-06-26,10.00,NA,NA,10.00,NA,NA,NA
2000-06-27,10.00,NA,NA,10.00,NA,NA,NA
2000-06-28,10.00,NA,NA,10.00,NA,NA,NA
2000-06-29,10.00,NA,NA,10.00,NA,NA,NA
2000-06-30,10.00,NA,NA,10.00,NA,NA,NA
2000-07-03,10.00,NA,NA,10.00,NA,NA,NA
2000-07-04,10.00,NA,NA,9.00,NA,NA,NA
2000-07-05,9.00,NA,NA,9.00,NA,NA,NA
2000-07-06,9.00,NA,NA,9.00,NA,NA,NA
2000-07-07,9.00,NA,NA,9.45,NA,NA,NA
2000-07-10,9.45,NA,NA,9.45,NA,NA,NA
