Date,Open,High,Low,Close,Volume,Trades,Value
2000-01-04,1.73,NA,NA,2.80,NA,NA,NA
2000-01-05,2.80,NA,NA,2.80,NA,NA,NA
2000-01-10,2.80,NA,NA,2.80,NA,NA,NA
2000-01-11,2.80,NA,NA,2.80,NA,NA,NA
2000-01-12,2.80,NA,NA,2.80,NA,NA,NA
2000-01-13,2.80,NA,NA,2.80,NA,NA,NA
2000-01-14,2.80,NA,NA,2.80,NA,NA,NA
2000-01-17,2.80,NA,NA,2.80,NA,NA,NA
2000-01-18,2.80,NA,NA,2.80,NA,NA,NA
2000-01-19,2.80,NA,NA,2.80,NA,NA,NA
2000-01-20,2.80,NA,NA,2.80,NA,NA,NA
2000-01-21,2.80,NA,NA,2.80,NA,NA,NA
2000-01-24,2.80,NA,NA,2.80,NA,NA,NA
2000-01-25,2.80,NA,NA,2.80,NA,NA,NA
2000-01-26,2.80,NA,NA,2.80,NA,NA,NA
2000-01-27,2.80,NA,NA,2.80,NA,NA,NA
2000-01-28,2.80,NA,NA,2.80,NA,NA,NA
2000-01-31,2.80,NA,NA,2.80,NA,NA,NA
2000-02-01,2.80,NA,NA,2.80,NA,NA,NA
2000-02-02,2.80,NA,NA,2.80,NA,NA,NA
2000-02-03,2.80,NA,NA,2.80,NA,NA,NA
2000-02-04,2.80,NA,NA,2.80,NA,NA,NA
2000-02-07,2.80,NA,NA,2.80,NA,NA,NA
2000-02-08,2.80,NA,NA,2.80,NA,NA,NA
2000-02-09,2.80,NA,NA,2.80,NA,NA,NA
2000-02-10,2.80,NA,NA,2.80,NA,NA,NA
2000-02-11,2.80,NA,NA,2.80,NA,NA,NA
2000-02-14,2.80,NA,NA,2.80,NA,NA,NA
2000-02-15,2.80,NA,NA,2.80,NA,NA,NA
2000-02-16,2.80,NA,NA,2.80,NA,NA,NA
2000-02-17,2.80,NA,NA,2.80,NA,NA,NA
2000-02-18,2.80,NA,NA,2.80,NA,NA,NA
2000-02-21,2.80,NA,NA,2.80,NA,NA,NA
2000-02-22,2.80,NA,NA,2.80,NA,NA,NA
2000-02-23,2.80,NA,NA,2.80,NA,NA,NA
2000-02-24,2.80,NA,NA,2.80,NA,NA,NA
2000-02-25,2.80,NA,NA,2.80,NA,NA,NA
2000-02-28,2.80,NA,NA,2.80,NA,NA,NA
2000-02-29,2.80,NA,NA,2.80,NA,NA,NA
