Date,Close,Open
2003-06-10,7634.15,7634.15
2003-06-20,7359.19,7359.19
2003-09-23,7359.19,7359.19
2003-09-24,7359.19,7359.19
2003-10-08,7359.19,7359.19
2003-11-27,7359.19,7359.19
2004-02-09,7634.15,7634.15
2004-12-08,7172.97,7172.97
2005-06-23,6897.51,6897.51
2005-07-20,6897.51,6897.51
2006-03-31,6897.51,6897.51
2006-06-26,6897.51,6897.51
2006-09-25,6897.51,6897.51
2007-01-19,6897.51,6897.51
2007-07-03,5913.77,5913.77
2007-12-11,5692.74,5692.74
2009-02-09,5495.33,5495.33
