Date,Close,Open
2007-07-30,0.31,0.31
2007-10-09,0.31,0.31
2007-12-28,0.31,0.31
2008-03-07,0.31,0.31
2008-03-14,0.31,0.31
2008-03-28,0.31,0.31
2008-07-25,0.32,0.32
2008-11-04,0.3,0.3
2011-01-04,0.31,0.31
