Date,Close,Open
2003-03-11,940.5,940.5
2003-03-14,940.5,940.5
2003-07-24,882.5,882.5
2003-07-28,940.5,940.5
2003-08-01,940.5,940.5
2003-09-23,940.5,940.5
2003-10-16,940.5,940.5
2003-10-20,940.5,940.5
2003-10-22,940.5,940.5
2003-11-14,940.5,940.5
2003-11-20,940.5,940.5
2004-02-06,940.5,940.5
2004-02-09,940.5,940.5
2004-02-11,940.5,940.5
2004-02-12,940.5,940.5
2004-03-02,940.5,940.5
2004-03-10,940.5,940.5
2004-03-25,945,945
2004-03-29,945,945
2004-05-11,889,889
2004-05-17,889,889
2004-05-19,889,889
2004-06-02,889,889
2004-06-04,889,889
2004-06-10,889,889
2004-06-11,889,889
2004-07-01,889,889
2004-08-04,889,889
2004-09-07,889,889
2004-09-17,889,889
2004-10-21,889,889
2004-10-28,889,889
2004-12-23,889,889
2004-12-30,889,889
2005-01-12,889,889
2005-02-02,889,889
2005-02-09,889,889
2005-02-16,889,889
2005-02-21,889,889
2005-05-25,889,889
2005-06-07,889,889
2005-06-15,889,889
2005-06-23,889,889
2005-07-29,889,889
2005-08-11,889,889
2005-08-17,889,889
2005-08-22,889,889
2005-08-30,889,889
2005-10-18,889,889
2005-10-19,889,889
2005-11-24,889,889
2005-12-29,761,761
2006-04-05,761,761
2006-05-04,761,761
2006-05-08,761,761
2006-06-16,761,761
2006-06-23,761,761
2006-08-24,761,761
2006-09-27,761,761
2006-10-04,761,761
2006-11-03,755,755
2007-01-19,755,755
2007-03-01,755,755
2007-04-10,755,755
2007-05-08,755,755
2007-06-08,755,755
2007-09-03,741.23,741.23
2007-09-05,741.23,741.23
2007-10-18,741.23,710.85
2007-10-29,741.23,741.23
2007-11-21,741.23,741.23
2007-12-04,741.23,741.23
2007-12-07,741.23,741.23
2007-12-12,741.23,741.23
2007-12-13,741.23,741.23
2008-01-11,741.23,741.23
2008-01-29,741.23,741.23
2008-01-30,741.23,741.23
2008-02-15,741.23,741.23
2008-02-29,704.2,704.2
2008-04-01,704.2,704.2
2008-04-03,704.2,704.2
2008-10-15,697.16,697.16
2008-10-20,552.2,552.2
2008-11-17,524.59,524.59
2008-11-18,524.59,526.03
2008-12-15,524.59,524.59
2009-02-16,524.59,524.59
2009-03-16,524.59,524.59
2009-09-18,552.2,552.2
2009-10-14,552.2,552.2
2009-11-18,552.2,552.2
2010-01-05,552.2,552.2
2010-01-11,552.2,552.2
2010-01-12,552.2,552.2
2010-01-25,552.2,552.2
2010-02-16,552.2,552.2
2010-02-18,552.2,552.2
2010-02-23,552.2,552.2
2010-03-01,552.2,552.2
2010-03-02,552.2,552.2
2010-03-05,552.2,552.2
2010-03-16,552.2,552.2
2010-03-17,552.2,552.2
2010-03-31,552.2,552.2
2010-04-07,552.2,552.2
2010-06-09,552.2,552.2
2010-06-25,552.2,552.2
2010-08-11,552.2,552.2
2011-06-29,552.2,552.2
2011-07-07,552.2,552.2
2011-07-22,552.2,552.2
2011-08-02,552.2,552.2
2012-03-23,552.2,552.2
2012-05-03,552.2,552.2
2012-07-10,552.2,552.2
2012-11-01,552.2,552.2
