Close,Dividend
2002-07-01,0.16
2003-05-20,0.3
2004-05-24,0.35
2005-05-23,0.4
2006-06-16,0.5
2007-07-07,0.5
2009-12-31,0.40
2010-12-09,0.40
2011-10-21,0.42
2012-12-03,0.43
