Close,Dividend
2002-07-08,0.3
2003-03-24,0.35
2004-03-08,0.35
2006-03-20,0.35
2007-03-19,0.5
2008-03-25,0.45
2008-03-30,0.4
2010-04-19,0.10
2011-04-25,0.10
2012-05-16,0.10
