Close,Dividend
2002-02-04,0.55
2004-05-28,0.15
2005-08-04,0.25
2006-07-27,0.7
2007-08-08,0.9
2008-08-07,3.75
2008-08-08,1.25
2010-06-25,2.40
2011-06-20,2.00
2012-06-04,2.40
