Close,Dividend
0000-00-00,0.45
2005-05-23,0.1
2006-09-06,0.1
2008-04-22,0.1
2008-09-05,0.45
2009-04-24,0.45
2010-06-08,0.10
2010-06-29,0.8
2012-06-25,0.45
