Close,Dividend
2002-06-10,2.25
2003-06-06,2.1
2004-06-10,1.1
2005-05-20,0.4
2005-12-12,0.25
2010-03-12,0.89
2010-06-28,1.15
2011-03-17,1.25
2012-03-15,3.00
2013-03-14,3.00
