Close,Dividend
2003-07-14,0.5
2004-07-05,0.5
2006-07-03,0.6
2007-07-13,0.6
2008-07-04,0.05
2009-07-17,0.3
2010-07-19,0.20
2011-07-18,0.50
2012-07-16,1.00
