Close,Dividend
2001-07-19,0.25
2002-07-18,0.3
2004-09-02,0.6
2005-06-23,0.6
2007-01-22,1
2008-01-09,1.2
2008-06-04,0.25
2008-12-16,0.75
2010-04-26,0.10
2011-04-27,0.05
