Close,Dividend
2002-05-20,3.5
2002-12-23,2.5
2003-04-21,4.5
2003-11-13,3.5
2009-11-30,3.40
2010-04-23,8.28
2010-11-30,2.00
2011-05-09,6.00
2011-12-07,2.00
2012-04-23,7.00
