Close,Dividend
2007-03-19,1.15
2007-04-23,0.4
2007-08-31,0.4
2007-10-22,0.4
2008-03-27,0.5
2008-08-29,0.85
2009-06-19,0.35
2010-07-14,1.00
2011-05-04,0.60
2012-05-03,0.30
