Close,Dividend
2001-07-05,0.1
2002-07-11,0.15
2003-06-13,0.15
2004-05-24,0.1
2005-07-11,0.1
2006-06-23,0.05
2006-09-06,0.05
2007-08-23,0.06
2009-10-13,0.12
2010-09-20,0.02
