Close,Dividend
2001-10-15,0.33
2002-04-25,0.5
2002-10-29,0.25
2003-05-13,0.35
2010-04-20,0.75
2010-08-18,0.25
2011-04-07,0.75
2011-08-26,O.25
2012-03-29,0.85
2012-09-05,0.25
