Close,Dividend
2001-09-10,0.1
2002-09-17,0.18
2005-08-16,0.11
2006-07-18,0.12
2007-07-24,0.15
2008-07-11,0.2
2010-06-18,0.10
2010-06-20,0.10
2011-07-26,0.06
2012-09-17,0.02
