Close,Dividend
2002-05-20,0.15
2003-05-19,0.35
2004-05-11,0.6
2006-05-10,1
2007-05-16,1
2007-11-23,0.5
2010-05-24,1.30
2011-05-23,1.10
2012-05-21,1.50
