Close,Dividend
2002-04-10,0.25
2003-05-12,0.4
2004-04-19,0.5
2005-04-18,0.55
2006-04-18,0.8
2007-04-09,2.5
2010-05-24,1.60
2010-11-16,1.00
2011-04-27,2.00
2012-04-24,1.50
